date,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
20180824,0.008706697,0.006111344,-0.01213731,-0.040440312,0.00039283,0.003827203,0.006816773,0.008975169
20180825,0.008706697,0.006111344,-0.01213731,-0.040440312,0.00039283,0.003827203,0.006816773,0.008975169
20180826,0.008706697,0.006111344,-0.01213731,-0.040440312,0.00039283,0.003827203,0.006816773,0.008975169
20180827,0.00683102,0.008687909,-0.008732899,-0.037546804,0.000255726,0.003651893,0.006833573,0.00901576
20180828,0.005592276,0.010150813,-0.006229927,-0.035705798,-4.57E-05,0.003116991,0.006535587,0.008720365
20180829,0.005039486,0.012437174,-0.002748047,-0.03288591,-5.48E-05,0.00275197,0.006374764,0.00856591
20180830,0.00214908,0.011694365,-0.002465389,-0.033270771,0.000182632,0.002732728,0.006563077,0.008755116
20180831,0.006300576,0.017328716,0.005196544,-0.026389522,0.001122857,0.00359653,0.007645512,0.009858936
20180901,0.006300576,0.017328716,0.005196544,-0.026389522,0.001122857,0.00359653,0.007645512,0.009858936
20180902,0.006300576,0.017328716,0.005196544,-0.026389522,0.001122857,0.00359653,0.007645512,0.009858936
20180903,-0.001234696,0.009959164,-0.000483277,-0.032517755,0.001332311,0.00378489,0.007980342,0.010315227
20180904,0.001434858,0.013115423,0.00426683,-0.028301668,0.000985114,0.003499997,0.007829953,0.010262347
20180905,-0.007440603,0.002821489,-0.004836559,-0.037669139,0.000793159,0.003425495,0.007896837,0.010438823
20180906,-0.007545284,0.001304408,-0.005338404,-0.038748335,-0.002352662,-0.000153077,0.004313731,0.006918413
20180907,-0.006601509,-0.000851073,-0.006939109,-0.040573949,-0.001952394,-0.00038835,0.004026078,0.006720211
20180908,-0.006601509,-0.000851073,-0.006939109,-0.040573949,-0.001952394,-0.00038835,0.004026078,0.006720211
20180909,-0.006601509,-0.000851073,-0.006939109,-0.040573949,-0.001952394,-0.00038835,0.004026078,0.006720211
20180910,-0.001922361,0.002120527,-0.003023142,-0.036903905,-0.001268897,-0.000454526,0.003935879,0.006701837
20180911,-0.00147123,-0.001030194,-0.004729288,-0.038554756,-0.000840398,-0.00079476,0.003540712,0.006363762
20180912,-0.000820237,-0.001677091,-0.004437703,-0.037988733,0.000466141,-0.000223776,0.004117315,0.006986316
20180913,0.000749397,-0.001221713,-0.002430994,-0.035921059,0,-0.000810512,0.003502153,0.006418706
20180914,0.011518216,0.01119412,0.011684614,-0.021807482,-0.000905027,-0.001922366,0.002269757,0.00521817
20180915,0.011518216,0.01119412,0.011684614,-0.021807482,-0.000905027,-0.001922366,0.002269757,0.00521817
20180916,0.011518216,0.01119412,0.011684614,-0.021807482,-0.000905027,-0.001922366,0.002269757,0.00521817
20180917,0.003611783,0.003340238,0.005430308,-0.027849204,-0.000877827,-0.002102831,0.001921806,0.004911588
20180918,0.003957602,0.005089027,0.008395425,-0.02488975,-0.00114338,-0.002589431,0.001218669,0.00423797
20180919,0.001507156,0.00409494,0.008479996,-0.024616433,-0.000960966,-0.002793111,0.000742581,0.003793191
20180920,0.004765537,0.00971799,0.015165897,-0.017951378,-0.001419544,-0.003730244,-0.000478974,0.00258727
20180921,0.009736606,0.015535357,0.021848788,-0.010968438,-0.000952913,-0.003516276,-0.000547689,0.002526199
20180922,0.009736606,0.015535357,0.021848788,-0.010968438,-0.000952913,-0.003516276,-0.000547689,0.002526199
20180923,0.009736606,0.015535357,0.021848788,-0.010968438,-0.000952913,-0.003516276,-0.000547689,0.002526199
20180924,0.009736606,0.015535357,0.021848788,-0.010968438,-0.000952913,-0.003516276,-0.000547689,0.002526199
20180925,0.009736606,0.015535357,0.021848788,-0.010968438,-0.000952913,-0.003516276,-0.000547689,0.002526199
20180926,0.009736606,0.015535357,0.021848788,-0.010968438,-0.000952913,-0.003516276,-0.000547689,0.002526199
20180927,0.012174813,0.021350099,0.028732396,-0.003776107,0.000201626,-0.002426863,0.000283369,0.003378767
20180928,0.003922207,0.015111442,0.022801684,-0.008650468,0.00061407,-0.001912981,0.000562869,0.003678469
20180929,0.003922207,0.015111442,0.022801684,-0.008650468,0.00061407,-0.001912981,0.000562869,0.003678469
20180930,0.003922207,0.015111442,0.022801684,-0.008650468,0.00061407,-0.001912981,0.000562869,0.003678469
20181001,-0.000478662,0.012641305,0.020481677,-0.010061904,0.000293301,-0.002114455,0.000116841,0.003250402
20181002,-0.011831945,-9.67E-05,0.007370322,-0.022127675,0.000366535,-0.001630113,0.000362716,0.003513723
20181003,-0.011831945,-9.67E-05,0.007370322,-0.022127675,0.000366535,-0.001630113,0.000362716,0.003513723
20181004,-0.021425055,-0.014251698,-0.008052788,-0.036426314,-0.001017173,-0.002751205,-0.001098793,0.002048248
20181005,-0.016987855,-0.016430334,-0.011054063,-0.038829184,-0.001200832,-0.002903166,-0.001635536,0.001507792
20181006,-0.016987855,-0.016430334,-0.011054063,-0.038829184,-0.001200832,-0.002903166,-0.001635536,0.001507792
20181007,-0.016987855,-0.016430334,-0.011054063,-0.038829184,-0.001200832,-0.002903166,-0.001635536,0.001507792
20181008,-0.015303671,-0.021054524,-0.016796248,-0.043989689,-0.001027127,-0.002808121,-0.001945472,0.001197537
20181009,-0.015303671,-0.021054524,-0.016796248,-0.043989689,-0.001027127,-0.002808121,-0.001945472,0.001197537
20181010,-0.016849249,-0.030679169,-0.027334569,-0.05394446,-0.000284375,-0.001987234,-0.001528522,0.001619505
20181011,-0.045343828,-0.070520081,-0.069494787,-0.094937944,0.001788663,0.00025186,0.000576413,0.003723237
20181012,-0.021032482,-0.054003595,-0.054586228,-0.080347348,0.000210957,-0.001101491,-0.000967274,0.002166536
20181013,-0.021032482,-0.054003595,-0.054586228,-0.080347348,0.000210957,-0.001101491,-0.000967274,0.002166536
20181014,-0.021032482,-0.054003595,-0.054586228,-0.080347348,0.000210957,-0.001101491,-0.000967274,0.002166536
20181015,-0.017719417,-0.05836716,-0.060767653,-0.086460521,0.000632673,-0.000242771,-0.00029009,0.002857189
20181016,-0.007841524,-0.055504762,-0.059691237,-0.085446673,0.000522418,0.00017637,-3.21E-05,0.003132732
20181017,0.008212631,-0.043215558,-0.048970584,-0.074960137,-0.000109954,-3.67E-05,-0.000441958,0.002713337
20181018,-0.002448024,-0.048795317,-0.056416418,-0.082071441,0.001520717,0.001835056,0.001315089,0.004486461
20181019,0.001763536,-0.041839165,-0.052050066,-0.077591269,0.00138248,0.002254213,0.001695059,0.004872387
20181020,0.001763536,-0.041839165,-0.052050066,-0.077591269,0.00138248,0.002254213,0.001695059,0.004872387
20181021,0.001763536,-0.041839165,-0.052050066,-0.077591269,0.00138248,0.002254213,0.001695059,0.004872387
20181022,0.002749782,-0.036392241,-0.048765611,-0.074221551,0.000933442,0.002203703,0.001621673,0.00479892
20181023,-0.019496442,-0.056916555,-0.072125416,-0.096850977,0.000219567,0.001731705,0.001143108,0.004309015
20181024,-0.017062839,-0.056275951,-0.074638193,-0.099324766,-0.000118886,0.00169721,0.001107153,0.004283449
20181025,-0.025361475,-0.066234312,-0.088355248,-0.112820377,0.00063088,0.002473207,0.001976823,0.005159817
20181026,-0.030613521,-0.076071057,-0.10259689,-0.126961209,0.000767888,0.002591765,0.002214683,0.005396246
20181027,-0.030613521,-0.076071057,-0.10259689,-0.126961209,0.000767888,0.002591765,0.002214683,0.005396246
20181028,-0.030613521,-0.076071057,-0.10259689,-0.126961209,0.000767888,0.002591765,0.002214683,0.005396246
20181029,-0.030119011,-0.082733436,-0.114411312,-0.13882105,0.001936993,0.004044654,0.003782721,0.00700585
20181030,-0.012287799,-0.06712894,-0.104294631,-0.129211472,0.001114074,0.003560934,0.003371112,0.006639847
20181031,0.001734272,-0.053407446,-0.095846614,-0.121221791,0.000392472,0.003116291,0.003019139,0.006317507
20181101,0.002998392,-0.049527463,-0.096280187,-0.122020162,0.000164238,0.003003566,0.002984446,0.006312692
20181102,0.031405724,-0.011799255,-0.063130454,-0.089792323,-0.00082113,0.001859361,0.001968591,0.005300051
20181103,0.031405724,-0.011799255,-0.063130454,-0.089792323,-0.00082113,0.001859361,0.001968591,0.005300051
20181104,0.031405724,-0.011799255,-0.063130454,-0.089792323,-0.00082113,0.001859361,0.001968591,0.005300051
20181105,0.013946807,-0.016375402,-0.07019899,-0.096859305,-0.000958335,0.001127251,0.001371481,0.004695263
20181106,0.012737675,-0.00649741,-0.063137086,-0.090168358,-6.39E-05,0.00157954,0.002008621,0.005329974
20181107,0.002678043,-0.008159252,-0.066492671,-0.093659779,-0.000566122,0.000585057,0.001148669,0.004464977
20181108,0.002807164,-0.000624725,-0.058761338,-0.086303335,0.000273973,0.00112653,0.001749915,0.005061784
20181109,0.000623611,-0.001942411,-0.060169637,-0.087864361,0.001123011,0.001948614,0.002760296,0.006056371
20181110,0.000623611,-0.001942411,-0.060169637,-0.087864361,0.001123011,0.001948614,0.002760296,0.006056371
20181111,0.000623611,-0.001942411,-0.060169637,-0.087864361,0.001123011,0.001948614,0.002760296,0.006056371
20181112,-0.002423432,-0.003103176,-0.061288889,-0.089079901,0.001067781,0.00205774,0.003029786,0.006314119
20181113,-0.005084977,-0.00575624,-0.064197336,-0.091824809,0.000319372,0.001253565,0.002360557,0.005614394
20181114,-0.005596003,-0.004907236,-0.064289251,-0.09195698,0.000811703,0.001979122,0.00327079,0.006517653
20181115,0.004467073,0.006179564,-0.054146067,-0.08191932,0.000182349,0.001488082,0.002862928,0.006100497
20181116,0.005944088,0.009824556,-0.051072263,-0.07875155,-0.000237051,0.00094933,0.002390453,0.005600553
20181117,0.005944088,0.009824556,-0.051072263,-0.07875155,-0.000237051,0.00094933,0.002390453,0.005600553
20181118,0.005944088,0.009824556,-0.051072263,-0.07875155,-0.000237051,0.00094933,0.002390453,0.005600553
20181119,0.007917262,0.015260887,-0.046309583,-0.073896962,0.000446709,0.001558375,0.003110917,0.006283157
20181120,-0.001797391,0.007143102,-0.053129523,-0.080528755,0.000309891,0.001457703,0.003154185,0.006295267
20181121,-0.005497996,0.004737878,-0.054461218,-0.081893085,6.38E-05,0.001008124,0.002848656,0.005941798
20181122,-0.006936289,0.001383323,-0.05594299,-0.083429952,2.73E-05,0.000880286,0.002812756,0.005858801
20181123,-0.009600372,-0.005378989,-0.059945822,-0.087605718,0.000965752,0.002024753,0.004082957,0.007095763
20181124,-0.009600372,-0.005378989,-0.059945822,-0.087605718,0.000965752,0.002024753,0.004082957,0.007095763
20181125,-0.009600372,-0.005378989,-0.059945822,-0.087605718,0.000965752,0.002024753,0.004082957,0.007095763
20181126,0.004389765,0.004855158,-0.046706649,-0.075165735,0.000373495,0.001497938,0.003580899,0.006554389
20181127,0.010656192,0.010700951,-0.037706102,-0.066767076,0.00043719,0.00163002,0.003757389,0.006700491
20181128,0.011807348,0.013022554,-0.032187813,-0.061705714,0.000473489,0.001825853,0.004019122,0.006934752
20181129,0.010347736,0.013664936,-0.028051347,-0.057922854,0.000846439,0.002486502,0.004774962,0.007659504
20181130,-0.001649229,0.005378005,-0.034304911,-0.064365242,0.000955414,0.00262722,0.005088409,0.007920983
20181201,-0.001649229,0.005378005,-0.034304911,-0.064365242,0.000955414,0.00262722,0.005088409,0.007920983
20181202,-0.001649229,0.005378005,-0.034304911,-0.064365242,0.000955414,0.00262722,0.005088409,0.007920983
20181203,0.010342573,0.020846605,-0.016832338,-0.047517422,-0.000154662,0.001469399,0.004103057,0.006815165
20181204,0.000595363,0.011829648,-0.023428032,-0.054184061,2.73E-05,0.001651349,0.004437927,0.007045533
20181205,-0.004924919,0.005045314,-0.028025876,-0.058723078,0.000309201,0.001905985,0.004906756,0.00740553
20181206,-0.016140794,-0.009989915,-0.041496835,-0.07194897,-0.003094425,-0.002286266,0.00068442,0.003089965
20181207,-0.010792943,-0.006360792,-0.036689912,-0.067565098,-0.002167913,-0.002147462,0.000752921,0.00307246
20181208,-0.010792943,-0.006360792,-0.036689912,-0.067565098,-0.002167913,-0.002147462,0.000752921,0.00307246
20181209,-0.010792943,-0.006360792,-0.036689912,-0.067565098,-0.002167913,-0.002147462,0.000752921,0.00307246
20181210,-0.013918892,-0.016250047,-0.045151043,-0.076222875,-0.001339811,-0.001865183,0.000956163,0.003198035
20181211,-0.008468486,-0.016212624,-0.043826518,-0.075471483,-0.00051985,-0.001667077,0.00110686,0.003282403
20181212,0.007651635,-0.002375272,-0.028529383,-0.061234145,-0.00021907,-0.002120483,0.000548095,0.002649351
20181213,0.011303366,0.003662543,-0.021023227,-0.054429915,9.13E-06,-0.001783506,0.000799287,0.002834469
20181214,-0.000710876,-0.008324962,-0.031372176,-0.065295094,-0.000200809,-0.001956724,0.0005336,0.002521138
20181215,-0.000710876,-0.008324962,-0.031372176,-0.065295094,-0.000200809,-0.001956724,0.0005336,0.002521138
20181216,-0.000710876,-0.008324962,-0.031372176,-0.065295094,-0.000200809,-0.001956724,0.0005336,0.002521138
20181217,-0.001553249,-0.006804092,-0.028814532,-0.063514026,0.000264693,-0.001387342,0.000986464,0.002940381
20181218,-0.0067577,-0.010624856,-0.03115619,-0.066534174,0.000775724,-0.000708507,0.001555702,0.003492228
20181219,0.001660429,-0.002652808,-0.021536602,-0.057994087,0.000976162,-0.000161749,0.002018283,0.003943672
20181220,-0.003958762,-0.011400816,-0.028340492,-0.065482026,0.00053812,-0.000334892,0.001734239,0.003671896
20181221,-0.002535449,-0.010838621,-0.025567393,-0.063966293,-0.000711367,-0.001385319,0.000465673,0.002407214
20181222,-0.002535449,-0.010838621,-0.025567393,-0.063966293,-0.000711367,-0.001385319,0.000465673,0.002407214
20181223,-0.002535449,-0.010838621,-0.025567393,-0.063966293,-0.000711367,-0.001385319,0.000465673,0.002407214
20181224,-0.004121151,-0.013284827,-0.026325954,-0.065950364,-0.001222304,-0.001923322,-0.00027391,0.001650817
20181225,-0.004121151,-0.013284827,-0.026325954,-0.065950364,-0.001222304,-0.001923322,-0.00027391,0.001650817
20181226,-0.01394667,-0.024576661,-0.036722102,-0.077371441,0.000100343,-0.000553805,0.000934272,0.002852782
20181227,-0.008880068,-0.022494421,-0.034144221,-0.076320275,0.00036493,-0.000314539,0.000992777,0.002910865
20181228,-0.000860564,-0.014687905,-0.02606911,-0.069790464,0.000565678,-4.10E-05,0.001054318,0.002972762
20181229,-0.000860564,-0.014687905,-0.02606911,-0.069790464,0.000565678,-4.10E-05,0.001054318,0.002972762
20181230,-0.000860564,-0.014687905,-0.02606911,-0.069790464,0.000565678,-4.10E-05,0.001054318,0.002972762
20181231,-0.000860564,-0.014687905,-0.02606911,-0.069790464,0.000565678,-4.10E-05,0.001054318,0.002972762
20190101,-0.000860564,-0.014687905,-0.02606911,-0.069790464,0.000565678,-4.10E-05,0.001054318,0.002972762
20190102,-0.011070111,-0.027633835,-0.038858881,-0.083074971,0.000538193,0.000287269,0.001134835,0.003083815
20190103,-0.013136094,-0.032283621,-0.044568239,-0.089544515,0.000738519,0.001035145,0.001697483,0.003692061
20190104,-0.003191368,-0.02177902,-0.034759162,-0.081023009,0.000437549,0.001030674,0.00148131,0.003520322
20190105,-0.003191368,-0.02177902,-0.034759162,-0.081023009,0.000437549,0.001030674,0.00148131,0.003520322
20190106,-0.003191368,-0.02177902,-0.034759162,-0.081023009,0.000437549,0.001030674,0.00148131,0.003520322
20190107,0.009255755,-0.007162282,-0.02036551,-0.067835808,0.000364548,0.001272514,0.001498621,0.003576801
20190108,0.004965121,-0.011882419,-0.025238855,-0.072345845,-0.000400988,0.00047431,0.000697178,0.002785388
20190109,0.019002994,0.007631721,-0.005481484,-0.053484693,-0.000546822,0.000237142,0.000421156,0.002539526
20190110,0.011351298,0.006700758,-0.005516865,-0.053244617,0.000318979,0.001016886,0.001191895,0.003331947
20190111,0.010902109,0.012139188,0.000966076,-0.046779928,0.00055589,0.001242491,0.00141524,0.003572381
20190112,0.010902109,0.012139188,0.000966076,-0.046779928,0.00055589,0.001242491,0.00141524,0.003572381
20190113,0.010902109,0.012139188,0.000966076,-0.046779928,0.00055589,0.001242491,0.00141524,0.003572381
20190114,0.00284164,0.007193965,-0.003538058,-0.051007048,0.00053763,0.001164834,0.001358096,0.0035447
20190115,0.011638844,0.02308671,0.012642094,-0.035281388,0.000510162,0.001271818,0.001509978,0.003697512
20190116,0.011901077,0.026518887,0.017359953,-0.030523254,0,0.000879684,0.001172495,0.003352275
20190117,0.008121208,0.026087313,0.018271686,-0.029403261,0.000154816,0.001045937,0.001377569,0.003555353
20190118,0.011644764,0.032909443,0.026443221,-0.020925976,-0.000191246,0.000624336,0.000943641,0.003121859
20190119,0.011644764,0.032909443,0.026443221,-0.020925976,-0.000191246,0.000624336,0.000943641,0.003121859
20190120,0.011644764,0.032909443,0.026443221,-0.020925976,-0.000191246,0.000624336,0.000943641,0.003121859
20190121,0.006044031,0.031921659,0.026379291,-0.020188318,-0.000309657,0.000421532,0.000695909,0.002865428
20190122,0.000853491,0.027161381,0.02262642,-0.022759678,0.000163939,0.000824793,0.001094703,0.003247777
20190123,0.003527793,0.030360031,0.026628608,-0.017531268,0.000127503,0.00071307,0.001042991,0.003180568
20190124,0.008053026,0.036454175,0.033713122,-0.00899453,0.000255004,0.000697016,0.001153869,0.003241986
20190125,0.01830461,0.048461976,0.048099082,0.00656155,0.000100174,0.000521579,0.001033818,0.003067796
20190126,0.01830461,0.048461976,0.048099082,0.00656155,0.000100174,0.000521579,0.001033818,0.003067796
20190127,0.01830461,0.048461976,0.048099082,0.00656155,0.000100174,0.000521579,0.001033818,0.003067796
20190128,0.013111413,0.044512068,0.046652895,0.006820281,-0.000582857,-0.000248253,0.000284085,0.002265387
20190129,0.00976768,0.043855789,0.048231546,0.010104084,-9.11E-06,0.00023685,0.00080286,0.002736292
20190130,0.012982973,0.049851497,0.058263799,0.020922553,-5.46E-05,9.79E-05,0.000669908,0.002573628
20190131,0.00683234,0.043964336,0.05653573,0.020623907,0.000564648,0.000733255,0.001291887,0.003180642
20190201,0.003838632,0.038555664,0.054910495,0.020307245,0.00070116,0.000940417,0.001511297,0.003380133
20190202,0.003838632,0.038555664,0.054910495,0.020307245,0.00070116,0.000940417,0.001511297,0.003380133
20190203,0.003838632,0.038555664,0.054910495,0.020307245,0.00070116,0.000940417,0.001511297,0.003380133
20190204,0.003838632,0.038555664,0.054910495,0.020307245,0.00070116,0.000940417,0.001511297,0.003380133
20190205,0.003838632,0.038555664,0.054910495,0.020307245,0.00070116,0.000940417,0.001511297,0.003380133
20190206,0.003838632,0.038555664,0.054910495,0.020307245,0.00070116,0.000940417,0.001511297,0.003380133
20190207,0.001437065,0.034482063,0.053842494,0.020669715,0.000418757,0.000881162,0.001444369,0.003305322
20190208,-0.009979985,0.018472917,0.040530212,0.008939142,0.000791751,0.001434263,0.00206086,0.003914051
20190209,-0.009979985,0.018472917,0.040530212,0.008939142,0.000791751,0.001434263,0.00206086,0.003914051
20190210,-0.009979985,0.018472917,0.040530212,0.008939142,0.000791751,0.001434263,0.00206086,0.003914051
20190211,-0.006003924,0.017433322,0.041503869,0.011124817,0.000645901,0.001511441,0.002236151,0.004072383
20190212,-0.000253765,0.018954274,0.04524018,0.016003315,0.000154626,0.001101612,0.001876164,0.003684176
20190213,0.004952913,0.021085603,0.049406846,0.021295492,-0.000181901,0.000766985,0.001556438,0.003349671
20190214,0.01400112,0.028540728,0.059695139,0.032733101,-0.000100035,0.00088072,0.001705952,0.003468103
20190215,-0.001288783,0.012475182,0.044631378,0.019101447,0.000445572,0.001429053,0.00229499,0.00403862
20190216,-0.001288783,0.012475182,0.044631378,0.019101447,0.000445572,0.001429053,0.00229499,0.00403862
20190217,-0.001288783,0.012475182,0.044631378,0.019101447,0.000445572,0.001429053,0.00229499,0.00403862
20190218,0.002691159,0.016842142,0.05068432,0.026112822,-3.64E-05,0.000807764,0.001701995,0.003437262
20190219,-0.001067988,0.012128709,0.047313016,0.023838863,-0.000109129,0.000659826,0.001578963,0.003301756
20190220,0.007280311,0.020731316,0.057539082,0.035201288,-0.000181876,0.000541473,0.001503766,0.003217224
20190221,0.006527828,0.017803739,0.055747906,0.0348694,-0.000281918,0.000329864,0.001335205,0.003048701
20190222,0.00423759,0.016028701,0.055281927,0.035932686,-8.19E-05,0.000320747,0.001348065,0.003060001
